2024-07-07 22:47:34 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.00006000, instrument=BTC/USDT, price=56847.28000000, timestamp=Sun Jul 07 22:47:33 NOVT 2024, id='3669508353', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:34 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.00004000, instrument=BTC/USDT, price=56848.00000000, timestamp=Sun Jul 07 22:47:33 NOVT 2024, id='3669508354', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:34 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.00010000, instrument=BTC/USDT, price=56849.69000000, timestamp=Sun Jul 07 22:47:33 NOVT 2024, id='3669508355', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:34 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.00010000, instrument=BTC/USDT, price=56849.69000000, timestamp=Sun Jul 07 22:47:33 NOVT 2024, id='3669508356', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:34 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.00010000, instrument=BTC/USDT, price=56849.69000000, timestamp=Sun Jul 07 22:47:33 NOVT 2024, id='3669508357', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:34 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.00010000, instrument=BTC/USDT, price=56849.69000000, timestamp=Sun Jul 07 22:47:33 NOVT 2024, id='3669508358', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.00611000, instrument=BTC/USDT, price=56850.00000000, timestamp=Sun Jul 07 22:47:33 NOVT 2024, id='3669508359', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=BID, originalAmount=0.00022000, instrument=BTC/USDT, price=56849.99000000, timestamp=Sun Jul 07 22:47:34 NOVT 2024, id='3669508360', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=BID, originalAmount=0.00022000, instrument=BTC/USDT, price=56849.99000000, timestamp=Sun Jul 07 22:47:34 NOVT 2024, id='3669508361', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=BID, originalAmount=0.00022000, instrument=BTC/USDT, price=56849.99000000, timestamp=Sun Jul 07 22:47:34 NOVT 2024, id='3669508362', makerOrderId='0', takerOrderId='0'}
